"Species","Region","Ymi","Ymax","K","Titulo","Title"
"Apogon pacificus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon pacificus en Islas Marias"
"Apogon pacificus","La Paz",1998,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon pacificus en La Paz"
"Apogon pacificus","La Ventana",2015,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon pacificus en La Ventana"
"Apogon pacificus","Loreto",1999,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon pacificus en Loreto"
"Apogon pacificus","Los Cabos",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon pacificus en Los Cabos"
"Apogon pacificus","Santa Rosalia",2009,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon pacificus en Santa Rosalia"
"Apogon retrosella","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Alto Golfo"
"Apogon retrosella","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Bahia Banderas"
"Apogon retrosella","Cabo Pulmo",2009,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Cabo Pulmo"
"Apogon retrosella","Corredor",1998,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Corredor"
"Apogon retrosella","La Paz",1998,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en La Paz"
"Apogon retrosella","La Ventana",1999,1999,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en La Ventana"
"Apogon retrosella","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Loreto"
"Apogon retrosella","Los Cabos",2013,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Los Cabos"
"Apogon retrosella","Santa Rosalia",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon retrosella en Santa Rosalia"
"Apogon spp","Alto Golfo",2008,2009,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon spp en Alto Golfo"
"Apogon spp","Corredor",2009,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon spp en Corredor"
"Apogon spp","La Paz",2003,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon spp en La Paz"
"Apogon spp","Loreto",1998,1998,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon spp en Loreto"
"Apogon spp","Los Cabos",2014,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon spp en Los Cabos"
"Apogon spp","Santa Rosalia",1999,2009,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Apogon spp en Santa Rosalia"
"Arbacia stellata","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Alto Golfo"
"Arbacia stellata","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Bahia Banderas"
"Arbacia stellata","Cabo Pulmo",2012,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Cabo Pulmo"
"Arbacia stellata","Corredor",2006,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Corredor"
"Arbacia stellata","La Paz",2006,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en La Paz"
"Arbacia stellata","La Ventana",2009,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en La Ventana"
"Arbacia stellata","Loreto",2006,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Loreto"
"Arbacia stellata","Los Cabos",2009,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Los Cabos"
"Arbacia stellata","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arbacia stellata en Santa Rosalia"
"Arothron hispidus","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron hispidus en Huatulco"
"Arothron meleagris","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Bahia Banderas"
"Arothron meleagris","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Cabo Pulmo"
"Arothron meleagris","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Corredor"
"Arothron meleagris","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Huatulco"
"Arothron meleagris","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Islas Marias"
"Arothron meleagris","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en La Paz"
"Arothron meleagris","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en La Ventana"
"Arothron meleagris","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Loreto"
"Arothron meleagris","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Los Cabos"
"Arothron meleagris","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Revillagigedo"
"Arothron meleagris","Santa Rosalia",1999,1999,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Arothron meleagris en Santa Rosalia"
"Asteropsis spinosa","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Asteropsis spinosa en Alto Golfo"
"Asteropsis spinosa","Corredor",2010,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Asteropsis spinosa en Corredor"
"Asteropsis spinosa","La Paz",2000,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Asteropsis spinosa en La Paz"
"Asteropsis spinosa","Loreto",1998,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Asteropsis spinosa en Loreto"
"Asteropsis spinosa","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Asteropsis spinosa en Revillagigedo"
"Asteropsis spinosa","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Asteropsis spinosa en Santa Rosalia"
"Astrangia haimei","Alto Golfo",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrangia haimei en Alto Golfo"
"Astrocaneum spinosum","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrocaneum spinosum en Alto Golfo"
"Astrocaneum spinosum","Corredor",2006,2009,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrocaneum spinosum en Corredor"
"Astrocaneum spinosum","Loreto",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrocaneum spinosum en Loreto"
"Astrocaneum spinosum","Revillagigedo",2006,2006,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrocaneum spinosum en Revillagigedo"
"Astrocaneum spinosum","Santa Rosalia",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrocaneum spinosum en Santa Rosalia"
"Astrodictyum panamense","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrodictyum panamense en Alto Golfo"
"Astrodictyum panamense","Corredor",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrodictyum panamense en Corredor"
"Astrodictyum panamense","Loreto",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Astrodictyum panamense en Loreto"
"Aulostomus chinensis","Cabo Pulmo",2014,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Aulostomus chinensis en Cabo Pulmo"
"Aulostomus chinensis","La Paz",2008,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Aulostomus chinensis en La Paz"
"Aulostomus chinensis","La Ventana",2015,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Aulostomus chinensis en La Ventana"
"Aulostomus chinensis","Los Cabos",2014,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Aulostomus chinensis en Los Cabos"
"Aulostomus chinensis","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Aulostomus chinensis en Revillagigedo"
"Azurina hirundo","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Azurina hirundo en Revillagigedo"
"Balistes polylepis","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Alto Golfo"
"Balistes polylepis","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Bahia Banderas"
"Balistes polylepis","Cabo Pulmo",2009,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Cabo Pulmo"
"Balistes polylepis","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Corredor"
"Balistes polylepis","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Huatulco"
"Balistes polylepis","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Islas Marias"
"Balistes polylepis","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en La Paz"
"Balistes polylepis","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en La Ventana"
"Balistes polylepis","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Loreto"
"Balistes polylepis","Los Cabos",2009,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Los Cabos"
"Balistes polylepis","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Revillagigedo"
"Balistes polylepis","Santa Rosalia",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Balistes polylepis en Santa Rosalia"
"Belonidae","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Belonidae en Bahia Banderas"
"Belonidae","Corredor",2005,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Belonidae en Corredor"
"Belonidae","La Paz",1999,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Belonidae en La Paz"
"Belonidae","Loreto",1999,2002,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Belonidae en Loreto"
"Bispira monroi","Alto Golfo",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Alto Golfo"
"Bispira monroi","Bahia Banderas",2013,2013,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Bahia Banderas"
"Bispira monroi","Cabo Pulmo",2009,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Cabo Pulmo"
"Bispira monroi","Corredor",2009,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Corredor"
"Bispira monroi","Islas Marias",2010,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Islas Marias"
"Bispira monroi","La Paz",2008,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en La Paz"
"Bispira monroi","La Ventana",2013,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en La Ventana"
"Bispira monroi","Loreto",2005,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Loreto"
"Bispira monroi","Los Cabos",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Los Cabos"
"Bispira monroi","Santa Rosalia",2009,2010,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bispira monroi en Santa Rosalia"
"Bodianus diplotaenia","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Alto Golfo"
"Bodianus diplotaenia","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Bahia Banderas"
"Bodianus diplotaenia","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Cabo Pulmo"
"Bodianus diplotaenia","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Corredor"
"Bodianus diplotaenia","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Huatulco"
"Bodianus diplotaenia","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Islas Marias"
"Bodianus diplotaenia","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en La Paz"
"Bodianus diplotaenia","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en La Ventana"
"Bodianus diplotaenia","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Loreto"
"Bodianus diplotaenia","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Los Cabos"
"Bodianus diplotaenia","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Revillagigedo"
"Bodianus diplotaenia","Santa Rosalia",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bodianus diplotaenia en Santa Rosalia"
"Bothus mancus","Los Cabos",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Bothus mancus en Los Cabos"
"Botrylloides nigrum","Corredor",2011,2015,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Botrylloides nigrum en Corredor"
"Botrylloides nigrum","Huatulco",2016,2016,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Botrylloides nigrum en Huatulco"
"Botrylloides nigrum","La Paz",2011,2011,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Botrylloides nigrum en La Paz"
"Botrylloides nigrum","La Ventana",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Botrylloides nigrum en La Ventana"
"Botrylloides nigrum","Loreto",2011,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Botrylloides nigrum en Loreto"
"Botrylloides nigrum","Los Cabos",2014,2014,"INV; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Botrylloides nigrum en Los Cabos"
"Calamus brachysomus","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Alto Golfo"
"Calamus brachysomus","Cabo Pulmo",2011,2012,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Cabo Pulmo"
"Calamus brachysomus","Corredor",2010,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Corredor"
"Calamus brachysomus","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Islas Marias"
"Calamus brachysomus","La Paz",1999,2014,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en La Paz"
"Calamus brachysomus","La Ventana",2013,2015,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en La Ventana"
"Calamus brachysomus","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Loreto"
"Calamus brachysomus","Los Cabos",2015,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Los Cabos"
"Calamus brachysomus","Santa Rosalia",2009,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calamus brachysomus en Santa Rosalia"
"Calotomus carolinus","Alto Golfo",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calotomus carolinus en Alto Golfo"
"Calotomus carolinus","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Calotomus carolinus en Revillagigedo"
"Cantherhines dumerilii","Cabo Pulmo",2012,2012,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en Cabo Pulmo"
"Cantherhines dumerilii","Corredor",1998,1999,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en Corredor"
"Cantherhines dumerilii","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en Huatulco"
"Cantherhines dumerilii","La Ventana",2015,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en La Ventana"
"Cantherhines dumerilii","Loreto",2000,2001,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en Loreto"
"Cantherhines dumerilii","Los Cabos",2015,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en Los Cabos"
"Cantherhines dumerilii","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Cantherhines dumerilii en Revillagigedo"
"Canthigaster punctatissima","Alto Golfo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Alto Golfo"
"Canthigaster punctatissima","Bahia Banderas",2013,2013,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Bahia Banderas"
"Canthigaster punctatissima","Cabo Pulmo",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Cabo Pulmo"
"Canthigaster punctatissima","Corredor",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Corredor"
"Canthigaster punctatissima","Huatulco",2016,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Huatulco"
"Canthigaster punctatissima","Islas Marias",2010,2010,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Islas Marias"
"Canthigaster punctatissima","La Paz",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en La Paz"
"Canthigaster punctatissima","La Ventana",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en La Ventana"
"Canthigaster punctatissima","Loreto",1998,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Loreto"
"Canthigaster punctatissima","Los Cabos",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Los Cabos"
"Canthigaster punctatissima","Revillagigedo",2006,2006,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Revillagigedo"
"Canthigaster punctatissima","Santa Rosalia",1999,2016,"PEC; Monitoreo; Colecta; Talla; Auundancia","T1","Abundancia de Canthigaster punctatissima en Santa Rosalia"
