"","NOMBRE_OFICINA","NOMBRE_PRINCIPAL","Min_Y","Max_Y","DATA.POINTS","LOCALIZACION","Key_Pro","Key_Valor","Uno","dos"
"498","SALINA CRUZ","MOJARRA",2012,2017,6,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en SALINA CRUZ"
"499","SAN BLAS","CAMARON",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en SAN BLAS"
"500","SAN BLAS","MOJARRA",2014,2017,4,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en SAN BLAS"
"501","SAN CARLOS","JUREL",2014,2017,4,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de JUREL en SAN CARLOS"
"502","SAN CARLOS","OSTION",2015,2017,3,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OSTION en SAN CARLOS"
"503","SAN FELIPE","CAMARON",2016,2016,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en SAN FELIPE"
"504","SAN QUINTIN","ALMEJA",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de ALMEJA en SAN QUINTIN"
"505","SAN QUINTIN","OSTION",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OSTION en SAN QUINTIN"
"506","SANTA ROSALIA","CARACOL",2014,2014,1,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CARACOL en SANTA ROSALIA"
"507","SANTA ROSALIA","OSTION",2012,2017,6,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OSTION en SANTA ROSALIA"
"508","SANTIAGO IXCUINTLA","CAMARON",2012,2017,3,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en SANTIAGO IXCUINTLA"
"509","SANTIAGO IXCUINTLA","MOJARRA",2015,2017,2,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en SANTIAGO IXCUINTLA"
"510","SANTIAGO IXCUINTLA","OSTION",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OSTION en SANTIAGO IXCUINTLA"
"511","TECOMAN","BAGRE",2013,2013,1,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de BAGRE en TECOMAN"
"512","TECOMAN","CAMARON",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en TECOMAN"
"513","TECOMAN","MOJARRA",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TECOMAN"
"514","TECPAN DE GALEANA","CAMARON",2014,2017,4,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en TECPAN DE GALEANA"
"515","TECPAN DE GALEANA","MOJARRA",2015,2017,3,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TECPAN DE GALEANA"
"516","TECUALA","CAMARON",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en TECUALA"
"517","TECUALA","MOJARRA",2015,2015,1,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TECUALA"
"518","TEMAZCAL","MOJARRA",2012,2017,6,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TEMAZCAL"
"519","TEPIC","MOJARRA",2014,2017,4,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TEPIC"
"520","TIJUANA","OTRAS",2012,2012,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OTRAS en TIJUANA"
"521","TONALA","CAMARON",2013,2017,3,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en TONALA"
"522","TONALA","MOJARRA",2013,2017,2,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TONALA"
"523","TUXPAN","CAMARON",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en TUXPAN"
"524","TUXPAN","MOJARRA",2012,2017,6,"NAYARIT","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TUXPAN"
"525","TUXTLA GUTIERREZ","BAGRE",2014,2014,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de BAGRE en TUXTLA GUTIERREZ"
"526","TUXTLA GUTIERREZ","CARPA",2014,2014,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CARPA en TUXTLA GUTIERREZ"
"527","TUXTLA GUTIERREZ","MOJARRA",2012,2017,6,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en TUXTLA GUTIERREZ"
"528","VILLA DE JESUS MARIA","OSTION",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OSTION en VILLA DE JESUS MARIA"
"529","VILLA FLORES","MOJARRA",2012,2017,5,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en VILLA FLORES"
"530","VILLA FLORES","OTRAS",2016,2016,1,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OTRAS en VILLA FLORES"
"531","ZIHUATANEJO","BAGRE",2012,2017,6,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de BAGRE en ZIHUATANEJO"
"532","ZIHUATANEJO","CAMARON",2015,2017,2,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CAMARON en ZIHUATANEJO"
"533","ZIHUATANEJO","MOJARRA",2012,2017,6,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en ZIHUATANEJO"
"534","ZITACUARO","CARPA",2012,2012,1,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de CARPA en ZITACUARO"
"535","ZITACUARO","MOJARRA",2012,2016,5,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de MOJARRA en ZITACUARO"
"536","ZITACUARO","OTRAS",2012,2015,4,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de OTRAS en ZITACUARO"
"537","ZITACUARO","TRUCHA",2012,2016,5,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIII","Precio de TRUCHA en ZITACUARO"
"538","ACAPETAHUA","MOJARRA",2013,2017,5,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en ACAPETAHUA"
"539","ACAPETAHUA","OTRAS",2013,2015,3,"CHIAPAS","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en ACAPETAHUA"
"540","ACAPULCO","CAMARON",2012,2017,6,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en ACAPULCO"
"541","ACAPULCO","CARACOL",2015,2016,2,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARACOL en ACAPULCO"
"542","ACAPULCO","CARPA",2015,2017,2,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARPA en ACAPULCO"
"543","ACAPULCO","MOJARRA",2012,2017,6,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en ACAPULCO"
"544","ACAPULCO","OTRAS",2017,2017,1,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en ACAPULCO"
"545","ACAPULCO","TRUCHA",2016,2017,2,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en ACAPULCO"
"546","BAHIA DE LOS ANGELES","ALMEJA",2017,2017,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en BAHIA DE LOS ANGELES"
"547","BAHIA DE LOS ANGELES","OTRAS",2016,2016,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en BAHIA DE LOS ANGELES"
"548","BAHIA KINO","CAMARON",2012,2016,5,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en BAHIA KINO"
"549","BAHIA KINO","MOJARRA",2012,2016,3,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en BAHIA KINO"
"550","BAHIA KINO","OSTION",2012,2014,3,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en BAHIA KINO"
"551","BAHIA TORTUGAS","OSTION",2012,2012,1,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en BAHIA TORTUGAS"
"552","BARRA DE NAVIDAD","CAMARON",2013,2017,5,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en BARRA DE NAVIDAD"
"553","BARRA DE NAVIDAD","MOJARRA",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en BARRA DE NAVIDAD"
"554","BARRA DE NAVIDAD","OTRAS",2016,2016,1,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en BARRA DE NAVIDAD"
"555","CD. ALTAMIRANO","MOJARRA",2012,2017,4,"GUERRERO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en CD. ALTAMIRANO"
"556","CD. CONSTITUCION","OSTION",2012,2017,6,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en CD. CONSTITUCION"
"557","CD. OBREGON","CAMARON",2013,2017,5,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en CD. OBREGON"
"558","CD. OBREGON","MOJARRA",2016,2017,2,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en CD. OBREGON"
"559","CD. OBREGON","OSTION",2016,2017,2,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en CD. OBREGON"
"560","CHAPALA","BAGRE",2016,2017,2,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en CHAPALA"
"561","CHAPALA","MOJARRA",2013,2017,5,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en CHAPALA"
"562","CHAPALA","OTRAS",2016,2016,1,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en CHAPALA"
"563","COLIMA","BAGRE",2016,2016,1,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en COLIMA"
"564","COLIMA","CAMARON",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en COLIMA"
"565","COLIMA","MOJARRA",2012,2017,6,"COLIMA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en COLIMA"
"566","CUITZEO","MOJARRA",2013,2017,4,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en CUITZEO"
"567","CUITZEO","OTRAS",2013,2017,5,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en CUITZEO"
"568","CUITZEO","TRUCHA",2012,2017,6,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en CUITZEO"
"569","CULIACAN","ALMEJA",2017,2017,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en CULIACAN"
"570","CULIACAN","CAMARON",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en CULIACAN"
"571","CULIACAN","MOJARRA",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en CULIACAN"
"572","EL FUERTE","BAGRE",2015,2016,2,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en EL FUERTE"
"573","EL FUERTE","MOJARRA",2013,2017,5,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en EL FUERTE"
"574","EL FUERTE","OSTION",2016,2016,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en EL FUERTE"
"575","EL RANCHITO (COAHUAYANA)","MOJARRA",2012,2016,5,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en EL RANCHITO (COAHUAYANA)"
"576","EL ROSARIO","ABULON",2016,2016,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ABULON en EL ROSARIO"
"577","EL ROSARIO","CAMARON",2012,2017,5,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en EL ROSARIO"
"578","EL ROSARIO","LANGOSTA",2016,2017,2,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de LANGOSTA en EL ROSARIO"
"579","EL ROSARIO","LOBINA",2017,2017,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de LOBINA en EL ROSARIO"
"580","EL ROSARIO","MOJARRA",2012,2017,4,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en EL ROSARIO"
"581","EL ROSARIO","OSTION",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en EL ROSARIO"
"582","EL ROSARIO","OTRAS",2013,2013,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en EL ROSARIO"
"583","ENSENADA","ABULON",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ABULON en ENSENADA"
"584","ENSENADA","ALMEJA",2013,2017,3,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en ENSENADA"
"585","ENSENADA","ATUN",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ATUN en ENSENADA"
"586","ENSENADA","CORVINA",2013,2017,5,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CORVINA en ENSENADA"
"587","ENSENADA","LOBINA",2013,2017,5,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de LOBINA en ENSENADA"
"588","ENSENADA","OSTION",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en ENSENADA"
"589","ENSENADA","OTRAS",2012,2017,6,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en ENSENADA"
"590","ENSENADA","SARGAZO",2016,2016,1,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de SARGAZO en ENSENADA"
"591","ENSENADA","TRUCHA",2013,2014,2,"BAJA CALIFORNIA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en ENSENADA"
"592","ESCUINAPA","CAMARON",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en ESCUINAPA"
"593","ESCUINAPA","MOJARRA",2013,2017,5,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en ESCUINAPA"
"594","GUADALAJARA","BAGRE",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en GUADALAJARA"
"595","GUADALAJARA","CAMARON",2012,2016,5,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en GUADALAJARA"
"596","GUADALAJARA","CARPA",2012,2012,1,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CARPA en GUADALAJARA"
"597","GUADALAJARA","MOJARRA",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en GUADALAJARA"
"598","GUADALAJARA","OTRAS",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en GUADALAJARA"
"599","GUADALAJARA","PECES DE ORNATO",2017,2017,1,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de PECES DE ORNATO en GUADALAJARA"
"600","GUADALAJARA","TRUCHA",2012,2017,6,"JALISCO","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en GUADALAJARA"
"601","GUASAVE","CAMARON",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en GUASAVE"
"602","GUASAVE","MOJARRA",2014,2017,4,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en GUASAVE"
"603","GUASAVE","OSTION",2015,2015,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en GUASAVE"
"604","GUASAVE","OTRAS",2015,2017,3,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en GUASAVE"
"605","GUAYMAS","CAMARON",2013,2017,5,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en GUAYMAS"
"606","GUERRERO NEGRO","OSTION",2012,2017,6,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en GUERRERO NEGRO"
"607","HERMOSILLO","MOJARRA",2016,2016,1,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en HERMOSILLO"
"608","HUATABAMPO","CAMARON",2012,2017,6,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en HUATABAMPO"
"609","HUATABAMPO","OSTION",2012,2017,6,"SONORA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en HUATABAMPO"
"610","JUCHITAN","MOJARRA",2012,2017,6,"OAXACA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en JUCHITAN"
"611","LA PAZ","ALMEJA",2013,2016,4,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en LA PAZ"
"612","LA PAZ","ATUN",2012,2013,2,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ATUN en LA PAZ"
"613","LA PAZ","CAMARON",2013,2017,5,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en LA PAZ"
"614","LA PAZ","JUREL",2014,2017,3,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de JUREL en LA PAZ"
"615","LA PAZ","MOJARRA",2017,2017,1,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en LA PAZ"
"616","LA PAZ","OSTION",2013,2016,3,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en LA PAZ"
"617","LA PAZ","OTRAS",2013,2016,3,"BAJA CALIFORNIA SUR","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OTRAS en LA PAZ"
"618","LA REFORMA","CAMARON",2012,2017,6,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de CAMARON en LA REFORMA"
"619","LA REFORMA","MOJARRA",2014,2017,3,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en LA REFORMA"
"620","LA REFORMA","OSTION",2012,2012,1,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de OSTION en LA REFORMA"
"621","LAZARO CARDENAS","BAGRE",2012,2013,2,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de BAGRE en LAZARO CARDENAS"
"622","LAZARO CARDENAS","MOJARRA",2012,2016,4,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de MOJARRA en LAZARO CARDENAS"
"623","LAZARO CARDENAS","TRUCHA",2012,2012,1,"MICHOACAN","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de TRUCHA en LAZARO CARDENAS"
"624","LOS MOCHIS","ALMEJA",2013,2015,2,"SINALOA","Produccion; Acuacultura; Cosecha","Produccion; Acuacultura; Cosecha; Valor; Economico","ProduccionIIII","Valor de ALMEJA en LOS MOCHIS"
