MMID,Short_Title,Keywords,Author,Institution,Dataset_Available,Subject_name,Area,Region,Location,Start_Year,End_Year,Data_Time_Points,Unit_Type,Temporal_Resolution,Spatial_Resolution,Dataset_Title,Compilation_Title,Publication_Year,Reference,Available_Metadata,Metadata_name,User_Contact,Institution_Type,Research_Fund,Research_Field,SE_Interaction,Data_Uncertanty,Notes,Lat,Long
1630,Embaracaciones Registradas en Tabasco 2013,Tabasco Embarcaciones; Principales Pesquerias; Total; Nacional; Pesca,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,West Gulf of Mexico,Tabasco,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1631,Embaracaciones Registradas en Tamaulipas 2013,Tamaulipas Embarcaciones; Principales Pesquerias; Total; Nacional; Pesca,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,West Gulf of Mexico,Tamaulipas,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1633,Embarcaciones Registradas en Veracruz 2013,Veracruz Embarcaciones; Principales Pesquerias; Total; Nacional; Pesca,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,West Gulf of Mexico,Veracruz,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1634,Embarcaciones Registradas en Yucatan Peninsula 2013,Yucatan Peninsula Embarcaciones; Principales Pesquerias; Total; Nacional; Pesca,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,Banco Campeche Caribe,Yucatan Peninsula,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1643,Embarcaciones Registradas para Pesca de Altura (Atun) Campeche 2013,Campeche Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Atun; Tunidos,CONAPESCA,CONAPESCA,1,Tunidos,Atlantic,Banco Campeche Caribe,Campeche,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1646,Embarcaciones Registradas para Pesca de Altura (Atun) Yucatan Peninsula 2013,Yucatan Peninsula Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Atun; Tunidos,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,Banco Campeche Caribe,Yucatan,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1656,Embarcaciones Camaroneras en Veracruz 1984-2013,Veracruz Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Camaron,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,West Gulf of Mexico,Veracruz,1984,2013,30,Counts,Year,State,"EMBARCACIONES CAMARONERAS REGISTRADAS POR LITORAL Y ENTIDAD FEDERATIVA, 1984-2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1657,Embarcaciones Camaroneras en Tabasco 1984-2013,Tabasco; Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Camaron,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,West Gulf of Mexico,Tabasco,1984,2013,30,Counts,Year,State,"EMBARCACIONES CAMARONERAS REGISTRADAS POR LITORAL Y ENTIDAD FEDERATIVA, 1984-2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1658,Embarcaciones Camaroneras en Campeche 1984-2013,Campeche Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Camaron,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,Banco Campeche Caribe,Campeche,1984,2013,30,Counts,Year,State,"EMBARCACIONES CAMARONERAS REGISTRADAS POR LITORAL Y ENTIDAD FEDERATIVA, 1984-2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1660,Embarcaciones Camaroneras en Quintana Roo 1984-2013,Quintana Roo Embarcaciones; Principales Pesquerias; Altura; Quintana Roo; Pesca; Camaron,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,Banco Campeche Caribe,Quintana Roo,1984,2013,30,Counts,Year,State,"EMBARCACIONES CAMARONERAS REGISTRADAS POR LITORAL Y ENTIDAD FEDERATIVA, 1984-2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1662,Embarcaciones Camaroneras en Tamaulipas 1984-2013,Tamaulipas Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Camaron,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,West Gulf of Mexico,Tamaulipas,1984,2013,30,Counts,Year,State,"EMBARCACIONES CAMARONERAS REGISTRADAS POR LITORAL Y ENTIDAD FEDERATIVA, 1984-2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1663,Embarcaciones Camaroneras en Yucatan Peninsula 1984-2013,Yucatan Peninsula Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Camaron,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,Banco Campeche Caribe,Yucatan,1984,2013,30,Counts,Year,State,"EMBARCACIONES CAMARONERAS REGISTRADAS POR LITORAL Y ENTIDAD FEDERATIVA, 1984-2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1666,Embarcaciones Registradas para Pesca de Altura (Escama) Quintana Roo 2013,Quintana Roo Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama,CONAPESCA,CONAPESCA,1,Escama,Atlantic,Banco Campeche Caribe,Quintana Roo,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1669,Embarcaciones Registradas para Pesca de Altura (Escama) Tabasco 2013,Tabasco Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama,CONAPESCA,CONAPESCA,1,Escama,Atlantic,West Gulf of Mexico,Tabasco,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1670,Embarcaciones Registradas para Pesca de Altura (Escama) Tamaulipas 2013,Tamaulipas Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama,CONAPESCA,CONAPESCA,1,Escama,Atlantic,West Gulf of Mexico,Tamaulipas,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1671,Embarcaciones Registradas para Pesca de Altura (Escama) Veracruz 2013,Veracruz Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama,CONAPESCA,CONAPESCA,1,Escama,Atlantic,West Gulf of Mexico,Veracruz,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1672,Embarcaciones Registradas para Pesca de Altura (Escama) Yucatan Peninsula 2013,Yucatan Peninsula Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca; Escama,CONAPESCA,CONAPESCA,1,Escama,Atlantic,Banco Campeche Caribe,Yucatan,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1676,Embarcaciones Registradas para Pesca de Altura en Campeche 2013,Campeche Embarcaciones; Principales Pesquerias; Altura; Estado; Pesca,CONAPESCA,CONAPESCA,1,Campeche,Atlantic,Banco Campeche Caribe,Campeche,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1687,Embarcaciones Registradas para Pesca Riberena Campeche 2013,Campeche Embarcaciones; Principales Pesquerias; Rios; Estado; Pesca; Riberena,CONAPESCA,CONAPESCA,1,Campeche,Atlantic,Banco Campeche Caribe,Campeche,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1706,Embarcaciones Registradas para Pesca Riberena Quintana Roo 2013,Quintana Roo Embarcaciones; Principales Pesquerias; Rios; Estado; Pesca; Riberena,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,Banco Campeche Caribe,Quintana Roo,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1710,Embarcaciones Registradas para Pesca Riberena Tabasco 2013,Tabasco Embarcaciones; Principales Pesquerias; Rios; Estado; Pesca; Riberena,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,West Gulf of Mexico,Tabasco,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1711,Embarcaciones Registradas para Pesca Riberena Tamaulipas 2013,Tamaulipas Embarcaciones; Principales Pesquerias; Rios; Estado; Pesca; Riberena,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,West Gulf of Mexico,Tamaulipas,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1713,Embarcaciones Registradas para Pesca Riberena Veracruz 2013,Veracruz Embarcaciones; Principales Pesquerias; Rios; Estado; Pesca; Riberena,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,West Gulf of Mexico,Veracruz,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1714,Embarcaciones Registradas para Pesca Riberena Yucatan Peninsula 2013,Yucatan Peninsula Embarcaciones; Principales Pesquerias; Rios; Estado; Pesca; Riberena,CONAPESCA,CONAPESCA,1,Embarcaciones,Atlantic,Banco Campeche Caribe,Yucatan,2013,2013,1,Counts,Year,State,"EMBARCACIONES REGISTRADAS POR PRINCIPALES PESQUERIAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013 (UNIDADES)",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1717,Embarcaciones Camaroneras del Atlantico segun Caracteristicas,Camaron; Embarcaciones; Toneladas; Eslora; Antiguedad; Total; Litoral Atlantico; Tamaulipas; Veracruz; Tabasco; Campeche; Yucatan; Quintana Roo,CONAPESCA,CONAPESCA,1,Camaron,Atlantic,NA,Multiple States,2013,2013,6,Counts,Year,State,"EMBARCACIONES CAMARONERAS POR PRINCIPALES CARACTERISTICAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1719,Embarcaciones Atuneras del Atlantico segun Caracteristicas,Atun; Embarcaciones; Toneladas; Eslora; Antiguedad; Total; Litoral Atlantico; Veracruz; Yucatan; Capacidad; Acarreo,CONAPESCA,CONAPESCA,1,Tunidos,Atlantic,NA,Multiple States,2013,2013,8,Counts,Year,State,"EMBARCACIONES ATUNERAS POR PRINCIPALES CARACTERISTICAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013.",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1722,Embarcaciones de Escama del Atlantico Segun Caracteristicas,Escama; Embarcaciones; Toneladas; Eslora; Antiguedad; Total; Litoral Atlantico; Tamaulipas; Veracruz; Tabasco; Campeche; Yucatan; Quintana Roo,CONAPESCA,CONAPESCA,1,Escama,Atlantic,NA,Multiple States,2013,2013,6,Counts,Year,State,"EMBARCACIONES ESCAMERAS POR PRINCIPALES CARACTERISTICAS, SEGUN LITORAL Y ENTIDAD FEDERATIVA, 2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1727,Poblacion Registrada en Captura y Acuacultura en Campeche (2003-2013),Poblacion; Acuacultura; Pesca; Captura; Pescador; Poblacion; Registro; Campeche,CONAPESCA,CONAPESCA,1,Poblacion,Atlantic,Banco Campeche Caribe,Campeche,2003,2013,11,Counts,Year,State,"POBLACION REGISTRADA EN LA CAPTURA Y ACUACULTURA, SEGUN LITORAL Y ENTIDAD FEDERATIVA 2003-2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1746,Poblacion Registrada en Captura y Acuacultura en Quintana Roo (2003-2013),Poblacion; Acuacultura; Pesca; Captura; Pescador; Poblacion; Registro; Quintana Roo,CONAPESCA,CONAPESCA,1,Poblacion,Atlantic,Banco Campeche Caribe,Quintana Roo,2003,2013,11,Counts,Year,State,"POBLACION REGISTRADA EN LA CAPTURA Y ACUACULTURA, SEGUN LITORAL Y ENTIDAD FEDERATIVA 2003-2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1750,Poblacion Registrada en Captura y Acuacultura en Tabasco (2003-2013),Poblacion; Acuacultura; Pesca; Captura; Pescador; Poblacion; Registro; Tabasco,CONAPESCA,CONAPESCA,1,Poblacion,Atlantic,West Gulf of Mexico,Tabasco,2003,2013,11,Counts,Year,State,"POBLACION REGISTRADA EN LA CAPTURA Y ACUACULTURA, SEGUN LITORAL Y ENTIDAD FEDERATIVA 2003-2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1751,Poblacion Registrada en Captura y Acuacultura en Tamaulipas (2003-2013),Poblacion; Acuacultura; Pesca; Captura; Pescador; Poblacion; Registro; Tamaulipas,CONAPESCA,CONAPESCA,1,Poblacion,Atlantic,West Gulf of Mexico,Tamaulipas,2003,2013,11,Counts,Year,State,"POBLACION REGISTRADA EN LA CAPTURA Y ACUACULTURA, SEGUN LITORAL Y ENTIDAD FEDERATIVA 2003-2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1753,Poblacion Registrada en Captura y Acuacultura en Veracruz (2003-2013),Poblacion; Acuacultura; Pesca; Captura; Pescador; Poblacion; Registro; Veracruz,CONAPESCA,CONAPESCA,1,Poblacion,Atlantic,West Gulf of Mexico,Veracruz,2003,2013,11,Counts,Year,State,"POBLACION REGISTRADA EN LA CAPTURA Y ACUACULTURA, SEGUN LITORAL Y ENTIDAD FEDERATIVA 2003-2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1754,Poblacion Registrada en Captura y Acuacultura en Yucatan Peninsula (2003-2013),Poblacion; Acuacultura; Pesca; Captura; Pescador; Poblacion; Registro; Yucatan Peninsula,CONAPESCA,CONAPESCA,1,Poblacion,Atlantic,Banco Campeche Caribe,Yucatan Peninsula,2003,2013,11,Counts,Year,State,"POBLACION REGISTRADA EN LA CAPTURA Y ACUACULTURA, SEGUN LITORAL Y ENTIDAD FEDERATIVA 2003-2013",Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1762,Financiamiento al sector pesquero de Campeche (2004-2013),Sector pesquero; Pesca; Presupuesto; Financiamiento; FIRA;FOPESCA; Campeche,CONAPESCA,CONAPESCA,1,Campeche,Atlantic,Banco Campeche Caribe,Campeche,2004,2013,10,Currency,Year,State,FINANCIAMIENTO AL SECTOR PESQUERO POR FIRA-FOPESCA POR ENTIDAD FEDERATIVA 2004 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1778,Financiamiento al sector pesquero de Quintana Roo (2004-2013),Sector pesquero; Pesca; Presupuesto; Financiamiento; FIRA;FOPESCA; Quintana Roo,CONAPESCA,CONAPESCA,1,NA,Atlantic,Banco Campeche Caribe,Quintana Roo,2004,2013,10,Currency,Year,State,FINANCIAMIENTO AL SECTOR PESQUERO POR FIRA-FOPESCA POR ENTIDAD FEDERATIVA 2004 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1782,Financiamiento al sector pesquero de Tabasco (2004-2013),Sector pesquero; Pesca; Presupuesto; Financiamiento; FIRA;FOPESCA; Tabasco,CONAPESCA,CONAPESCA,1,NA,Atlantic,West Gulf of Mexico,Tabasco,2004,2013,10,Currency,Year,State,FINANCIAMIENTO AL SECTOR PESQUERO POR FIRA-FOPESCA POR ENTIDAD FEDERATIVA 2004 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
1783,Financiamiento al sector pesquero de Tamaulipas (2004-2013),Sector pesquero; Pesca; Presupuesto; Financiamiento; FIRA;FOPESCA; Tamaulipas,CONAPESCA,CONAPESCA,1,NA,Atlantic,West Gulf of Mexico,Tamaulipas,2004,2013,10,Currency,Year,State,FINANCIAMIENTO AL SECTOR PESQUERO POR FIRA-FOPESCA POR ENTIDAD FEDERATIVA 2004 - 2013.,Anuario estadistico de acuacultura y pesca 2013,2013,https://www.gob.mx/conapesca/documentos/anuario-estadistico-de-acuacultura-y-pesca,NO,NA,Juliano Palacios; jepa88@gmail.com,GOV,GOV,Fisheries,Pressure,NA,NA,NA,NA
