"","Scientific name","State/Province","Vernacular name","Min","Max","Inicio","Inicio_I","Key"
"115","Callinectes similis","Campeche","Cangrejo",1983,1994,"Presencia de Callinectes similis en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"116","Callinectes similis","Tabasco","Cangrejo",1983,1997,"Presencia de Callinectes similis en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"117","Callinectes similis","Tamaulipas","Cangrejo",1987,1990,"Presencia de Callinectes similis en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"118","Callinectes similis","Veracruz de Ignacio de la Llave","Cangrejo",1983,1997,"Presencia de Callinectes similis en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"119","Caulolatilus intermedius","Tabasco","Blanquillo payaso,Actinopterigio,",1997,1997,"Presencia de Caulolatilus intermedius en Tabasco","Presencia de Blanquillo payaso,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Blanquillo payaso,Actinopterigio,"
"120","Caulolatilus intermedius","Tamaulipas","Blanquillo payaso,Actinopterigio,",1990,1993,"Presencia de Caulolatilus intermedius en Tamaulipas","Presencia de Blanquillo payaso,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Blanquillo payaso,Actinopterigio,"
"121","Caulolatilus intermedius","Veracruz de Ignacio de la Llave","Blanquillo payaso,Actinopterigio,",1997,1997,"Presencia de Caulolatilus intermedius en Veracruz de Ignacio de la Llave","Presencia de Blanquillo payaso,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Blanquillo payaso,Actinopterigio,"
"122","Centropristis philadelphica","Tamaulipas","Actinopterigio,Cabrilla serrana,",1990,1990,"Presencia de Centropristis philadelphica en Tamaulipas","Presencia de Actinopterigio,Cabrilla serrana, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Cabrilla serrana,"
"123","Cerithiopsis","Tabasco","Gastrí_podo,Molusco,",1987,1987,"Presencia de Cerithiopsis en Tabasco","Presencia de Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"124","Chione","Campeche","Bivalvo,Molusco,",1983,1984,"Presencia de Chione en Campeche","Presencia de Bivalvo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"125","Chione","Tabasco","Bivalvo,Molusco,",1983,1983,"Presencia de Chione en Tabasco","Presencia de Bivalvo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"126","Chione","Veracruz de Ignacio de la Llave","Bivalvo,Molusco,",1988,1988,"Presencia de Chione en Veracruz de Ignacio de la Llave","Presencia de Bivalvo,Molusco, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Bivalvo,Molusco,"
"127","Chloroscombrus chrysurus","Tamaulipas","Horqueta del Atlíçntico,Actinopterigio,",1990,1990,"Presencia de Chloroscombrus chrysurus en Tamaulipas","Presencia de Horqueta del Atlíçntico,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Horqueta del Atlíçntico,Actinopterigio,"
"128","Chloroscombrus chrysurus","Veracruz de Ignacio de la Llave","Horqueta del Atlíçntico,Actinopterigio,",1997,1997,"Presencia de Chloroscombrus chrysurus en Veracruz de Ignacio de la Llave","Presencia de Horqueta del Atlíçntico,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Horqueta del Atlíçntico,Actinopterigio,"
"129","Cinctura hunteria","Tamaulipas","Molusco,Gastrí_podo,",1993,1993,"Presencia de Cinctura hunteria en Tamaulipas","Presencia de Molusco,Gastrí_podo, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"130","Cinctura lilium","Campeche","Gastrí_podo,Molusco,",1987,1987,"Presencia de Cinctura lilium en Campeche","Presencia de Gastrí_podo,Molusco, en Campeche","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"131","Cinctura lilium","Tabasco","Gastrí_podo,Molusco,",1983,1983,"Presencia de Cinctura lilium en Tabasco","Presencia de Gastrí_podo,Molusco, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Gastrí_podo,Molusco,"
"132","Citharichthys arctifrons","Tabasco","Actinopterigio,Lenguado golfino,",1997,1997,"Presencia de Citharichthys arctifrons en Tabasco","Presencia de Actinopterigio,Lenguado golfino, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado golfino,"
"133","Clypeaster","Tabasco","Galleta de mar,Equinodermo,",1987,1997,"Presencia de Clypeaster en Tabasco","Presencia de Galleta de mar,Equinodermo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Galleta de mar,Equinodermo,"
"134","Clypeaster","Veracruz de Ignacio de la Llave","Galleta de mar,Equinodermo,",1988,1988,"Presencia de Clypeaster en Veracruz de Ignacio de la Llave","Presencia de Galleta de mar,Equinodermo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Galleta de mar,Equinodermo,"
"135","Clypeaster","Yucatíçn","Galleta de mar,Equinodermo,",NA,NA,"Presencia de Clypeaster en Yucatíçn","Presencia de Galleta de mar,Equinodermo, en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Galleta de mar,Equinodermo,"
"136","Clypeaster ravenelii","Tabasco","Galleta de mar,Equinodermo,",1997,1997,"Presencia de Clypeaster ravenelii en Tabasco","Presencia de Galleta de mar,Equinodermo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Galleta de mar,Equinodermo,"
"137","Clypeaster rosaceus","Campeche","Galleta de mar,Equinodermo,",1995,1995,"Presencia de Clypeaster rosaceus en Campeche","Presencia de Galleta de mar,Equinodermo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Galleta de mar,Equinodermo,"
"138","Coelorinchus caribbaeus","Veracruz de Ignacio de la Llave","Actinopterigio,Granadero caribeí±o,",1997,1997,"Presencia de Coelorinchus caribbaeus en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Granadero caribeí±o, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Granadero caribeí±o,"
"139","Collodes","Campeche","Cangrejo",1987,1995,"Presencia de Collodes en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"140","Collodes","Tabasco","Cangrejo",1984,1995,"Presencia de Collodes en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"141","Collodes","Tamaulipas","Cangrejo",1989,1993,"Presencia de Collodes en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"142","Collodes","Veracruz de Ignacio de la Llave","Cangrejo",1987,1987,"Presencia de Collodes en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"143","Collodes","Yucatíçn","Cangrejo",1993,1993,"Presencia de Collodes en Yucatíçn","Presencia de Cangrejo en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"144","Collodes leptocheles","Campeche","Cangrejo",1995,1995,"Presencia de Collodes leptocheles en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"145","Collodes robustus","Campeche","Cangrejo",1988,1988,"Presencia de Collodes robustus en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"146","Collodes robustus","Tabasco","Cangrejo",1984,1988,"Presencia de Collodes robustus en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"147","Collodes robustus","Tamaulipas","Cangrejo",1989,1990,"Presencia de Collodes robustus en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"148","Collodes robustus","Veracruz de Ignacio de la Llave","Cangrejo",1987,1993,"Presencia de Collodes robustus en Veracruz de Ignacio de la Llave","Presencia de Cangrejo en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"149","Collodes trispinosus","Tabasco","Cangrejo",1988,1988,"Presencia de Collodes trispinosus en Tabasco","Presencia de Cangrejo en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"150","Collodes trispinosus","Tamaulipas","Cangrejo",1989,1989,"Presencia de Collodes trispinosus en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"151","Comactinia echinoptera","Veracruz de Ignacio de la Llave","Lirio de mar,Equinodermo,",1984,1984,"Presencia de Comactinia echinoptera en Veracruz de Ignacio de la Llave","Presencia de Lirio de mar,Equinodermo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Lirio de mar,Equinodermo,"
"152","Comactinia echinoptera","Yucatíçn","Lirio de mar,Equinodermo,",NA,NA,"Presencia de Comactinia echinoptera en Yucatíçn","Presencia de Lirio de mar,Equinodermo, en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Lirio de mar,Equinodermo,"
"153","Conodon nobilis","Tabasco","Actinopterigio,Ronco canario,",1997,1997,"Presencia de Conodon nobilis en Tabasco","Presencia de Actinopterigio,Ronco canario, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco canario,"
"154","Conodon nobilis","Tamaulipas","Actinopterigio,Ronco canario,",1990,1990,"Presencia de Conodon nobilis en Tamaulipas","Presencia de Actinopterigio,Ronco canario, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco canario,"
"155","Conodon nobilis","Veracruz de Ignacio de la Llave","Actinopterigio,Ronco canario,",1997,1997,"Presencia de Conodon nobilis en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Ronco canario, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Ronco canario,"
"156","Conus","Campeche","Molusco,Gastrí_podo,",1983,1987,"Presencia de Conus en Campeche","Presencia de Molusco,Gastrí_podo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"157","Conus","Tabasco","Molusco,Gastrí_podo,",1983,1997,"Presencia de Conus en Tabasco","Presencia de Molusco,Gastrí_podo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"158","Conus","Veracruz de Ignacio de la Llave","Molusco,Gastrí_podo,",1987,1988,"Presencia de Conus en Veracruz de Ignacio de la Llave","Presencia de Molusco,Gastrí_podo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"159","Coryrhynchus sidneyi","Campeche","Cangrejo",1987,1987,"Presencia de Coryrhynchus sidneyi en Campeche","Presencia de Cangrejo en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"160","Coryrhynchus sidneyi","Tamaulipas","Cangrejo",1989,1990,"Presencia de Coryrhynchus sidneyi en Tamaulipas","Presencia de Cangrejo en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo"
"161","Cyclopsetta","Tabasco","Lenguado,Actinopterigio,",1997,1997,"Presencia de Cyclopsetta en Tabasco","Presencia de Lenguado,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Lenguado,Actinopterigio,"
"162","Cyclopsetta  chittendeni","Campeche","Actinopterigio,Lenguado mexicano,",1997,1997,"Presencia de Cyclopsetta  chittendeni en Campeche","Presencia de Actinopterigio,Lenguado mexicano, en Campeche","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado mexicano,"
"163","Cyclopsetta  chittendeni","Tabasco","Actinopterigio,Lenguado mexicano,",1997,1997,"Presencia de Cyclopsetta  chittendeni en Tabasco","Presencia de Actinopterigio,Lenguado mexicano, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado mexicano,"
"164","Cyclopsetta  chittendeni","Tamaulipas","Actinopterigio,Lenguado mexicano,",1990,1990,"Presencia de Cyclopsetta  chittendeni en Tamaulipas","Presencia de Actinopterigio,Lenguado mexicano, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado mexicano,"
"165","Cyclopsetta  chittendeni","Veracruz de Ignacio de la Llave","Actinopterigio,Lenguado mexicano,",1990,1997,"Presencia de Cyclopsetta  chittendeni en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Lenguado mexicano, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Lenguado mexicano,"
"166","CynodonŒæ","Campeche","Diente de perro,Actinopterigio,",1987,1987,"Presencia de CynodonŒæ en Campeche","Presencia de Diente de perro,Actinopterigio, en Campeche","Abundancia; Ecologia; Bentos; Historico; Diente de perro,Actinopterigio,"
"167","Cynoscion arenarius","Tabasco","Corvina arenera,Actinopterigio,",1997,1997,"Presencia de Cynoscion arenarius en Tabasco","Presencia de Corvina arenera,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Corvina arenera,Actinopterigio,"
"168","Cynoscion arenarius","Tamaulipas","Corvina arenera,Actinopterigio,",1990,1990,"Presencia de Cynoscion arenarius en Tamaulipas","Presencia de Corvina arenera,Actinopterigio, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Corvina arenera,Actinopterigio,"
"169","Cynoscion nothus","Tabasco","Actinopterigio,Corvina plateada,",1997,1997,"Presencia de Cynoscion nothus en Tabasco","Presencia de Actinopterigio,Corvina plateada, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Corvina plateada,"
"170","Cynoscion nothus","Veracruz de Ignacio de la Llave","Actinopterigio,Corvina plateada,",1997,1997,"Presencia de Cynoscion nothus en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Corvina plateada, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Corvina plateada,"
"171","Dardanus","Campeche","Cangrejo hermitaí±o",1988,1988,"Presencia de Dardanus en Campeche","Presencia de Cangrejo hermitaí±o en Campeche","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"172","Dardanus","Tamaulipas","Cangrejo hermitaí±o",1989,1989,"Presencia de Dardanus en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"173","Dardanus fucosus","Tabasco","Cangrejo hermitaí±o",1987,1987,"Presencia de Dardanus fucosus en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"174","Dardanus fucosus","Tamaulipas","Cangrejo hermitaí±o",1989,1990,"Presencia de Dardanus fucosus en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"175","Dardanus insignis","Tabasco","Cangrejo hermitaí±o",1987,1987,"Presencia de Dardanus insignis en Tabasco","Presencia de Cangrejo hermitaí±o en Tabasco","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"176","Dardanus insignis","Tamaulipas","Cangrejo hermitaí±o",1989,1993,"Presencia de Dardanus insignis en Tamaulipas","Presencia de Cangrejo hermitaí±o en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"177","Dardanus insignis","Veracruz de Ignacio de la Llave","Cangrejo hermitaí±o",1987,1989,"Presencia de Dardanus insignis en Veracruz de Ignacio de la Llave","Presencia de Cangrejo hermitaí±o en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"178","Dardanus insignis","Yucatíçn","Cangrejo hermitaí±o",1993,1993,"Presencia de Dardanus insignis en Yucatíçn","Presencia de Cangrejo hermitaí±o en Yucatíçn","Abundancia; Ecologia; Bentos; Historico; Cangrejo hermitaí±o"
"179","Dasyatis americana","Tabasco","Elasmobranquio,Raya líçtigo blanca,",1997,1997,"Presencia de Dasyatis americana en Tabasco","Presencia de Elasmobranquio,Raya líçtigo blanca, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya líçtigo blanca,"
"180","Dasyatis americana","Tamaulipas","Elasmobranquio,Raya líçtigo blanca,",1990,1990,"Presencia de Dasyatis americana en Tamaulipas","Presencia de Elasmobranquio,Raya líçtigo blanca, en Tamaulipas","Abundancia; Ecologia; Bentos; Historico; Elasmobranquio,Raya líçtigo blanca,"
"181","Decapterus punctatus","Veracruz de Ignacio de la Llave","Macarela chuparaco,Actinopterigio,",1997,1997,"Presencia de Decapterus punctatus en Veracruz de Ignacio de la Llave","Presencia de Macarela chuparaco,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Macarela chuparaco,Actinopterigio,"
"182","Diapterus","Tabasco","Mojarra,Actinopterigio,",1987,1987,"Presencia de Diapterus en Tabasco","Presencia de Mojarra,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Mojarra,Actinopterigio,"
"183","Diapterus rhombeus","Veracruz de Ignacio de la Llave","Mojarra de estero,Actinopterigio,",1997,1997,"Presencia de Diapterus rhombeus en Veracruz de Ignacio de la Llave","Presencia de Mojarra de estero,Actinopterigio, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Mojarra de estero,Actinopterigio,"
"184","Diplectrum bivittatum","Tabasco","Serrano guavino,Actinopterigio,",1997,1997,"Presencia de Diplectrum bivittatum en Tabasco","Presencia de Serrano guavino,Actinopterigio, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Serrano guavino,Actinopterigio,"
"185","Diplectrum radiale","Veracruz de Ignacio de la Llave","Actinopterigio,Perqua de estanque,",1997,1997,"Presencia de Diplectrum radiale en Veracruz de Ignacio de la Llave","Presencia de Actinopterigio,Perqua de estanque, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Actinopterigio,Perqua de estanque,"
"186","Distorsio clathrata","Campeche","Molusco,Gastrí_podo,",1988,1988,"Presencia de Distorsio clathrata en Campeche","Presencia de Molusco,Gastrí_podo, en Campeche","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"187","Distorsio clathrata","Tabasco","Molusco,Gastrí_podo,",1987,1987,"Presencia de Distorsio clathrata en Tabasco","Presencia de Molusco,Gastrí_podo, en Tabasco","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
"188","Distorsio clathrata","Veracruz de Ignacio de la Llave","Molusco,Gastrí_podo,",1987,1988,"Presencia de Distorsio clathrata en Veracruz de Ignacio de la Llave","Presencia de Molusco,Gastrí_podo, en Veracruz de Ignacio de la Llave","Abundancia; Ecologia; Bentos; Historico; Molusco,Gastrí_podo,"
