MMID,Short_Title,Keywords,Author,Institution,Dataset_Available,Subject_name,Area,Region,Location,Start_Year,End_Year,Data_Time_Points,Unit_Type,Temporal_Resolution,Spatial_Resolution,Dataset_Title,Compilation_Title,Publication_Year,Reference,Available_Metadata,Metadata_name,User_Contact,Institution_Type,Research_Fund,Research_Field,SE_Interaction,Data_Uncertanty,Notes,Lat,Long
2998,Distribucion de Caulerpa racemosa (occidentalis) en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa racemosa (occidentalis),Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
2999,Distribucion de Caulerpa racemosa (turninata) en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa racemosa (turninata),Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3000,Distribucion de Caulerpa sertularioides en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa sertularioides,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3001,Distribucion de Caulerpa sertularioides (brevipes) en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa sertularioides (brevipes),Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3002,Distribucion de Caulerpa sertularioides (longiseta) en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa sertularioides (longiseta),Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3003,Distribucion de Caulerpa vanbosseae en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa vanbosseae,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3004,Distribucion de Caulerpa verticillata en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Caulerpa verticillata,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3005,Distribucion de Codium amplivesciculatum en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium amplivesciculatum,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3006,Distribucion de Codium brandegeei en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium brandegeei,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3007,Distribucion de Codium dawsonii en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium dawsonii,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3008,Distribucion de Codium decorticatum en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium decorticatum,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3009,Distribucion de Codium dichotomum en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium dichotomum,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3010,Distribucion de Codium fragile en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium fragile,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3011,Distribucion de Codium giraffa en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium giraffa,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3012,Distribucion de Codium hubbsii en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium hubbsii,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3013,Distribucion de Codium isabelae en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium isabelae,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3014,Distribucion de Codium johnstonei en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium johnstonei,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3015,Distribucion de Codium latum en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium latum,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3016,Distribucion de Codium picturatum en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium picturatum,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3017,Distribucion de Codium schmiederi en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium schmiederi,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3018,Distribucion de Codium setchellii en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium setchellii,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3019,Distribucion de Codium simulans en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Codium simulans,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3020,Distribucion de Halimeda cuneata en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Halimeda cuneata,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3021,Distribucion de Halimeda discoidea en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Halimeda discoidea,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3022,Distribucion de Halimeda hederacea en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Halimeda hederacea,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3023,Distribucion de Halimeda opuntia en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Halimeda opuntia,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3024,Distribucion de Halimeda scabra en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Halimeda scabra,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3025,Distribucion de Halimeda tuna en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Halimeda tuna,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3026,Distribucion de Ostreobium quekettii en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Ostreobium quekettii,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3027,Distribucion de Chlorodesmis caespitosa en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Chlorodesmis caespitosa,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3028,Distribucion de Chlorodesmis hildebrandtii en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Chlorodesmis hildebrandtii,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3029,Distribucion de Geppella decussata en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Geppella decussata,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3030,Distribucion de Penicillus sibogae en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Penicillus sibogae,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
3031,Distribucion de Batophora oerstedii en la costa del Pacifico,Distribucion; Alga; Bentos; Bentonica; Catalogo; Chlorophycota,Pedroche et al,UABC,1,Batophora oerstedii,Pacific,NA,NA,2005,2005,1,Values,NA,Location,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Chlorophycota,2005,"Francisco F. Pedroche, Paul C. Silva, Luis E. Aguilar Rosas, Kurt M. Dreckmann, Raul Aguilar Rosas. (2005) Catalogo de las Algas Marinas Bentonicas del Pacifico de Mexico. I. Universidad Autonoma de Baja California. Departamento de Editorial Universitaria. ISBN 970-735-017-2",YES,NA,editorial@info.rec.uabc.mx,Academic,Academic,Biology,State,NA,NA,NA,NA
