"","Especie","Region","Comun","Key","Key_I","Esta","Title"
"85","Abudefduf saxatilis","SAM","Sargento","Sargento Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sargento Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Abudefduf saxatilis en Maria Elena, Sian Kaan"
"86","Aetobatus narinari","SAM","Raya pinta","Raya pinta Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Raya pinta Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Aetobatus narinari en Maria Elena, Sian Kaan"
"87","Anisotremus virginicus","SAM","Margarita","Margarita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Margarita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Anisotremus virginicus en Maria Elena, Sian Kaan"
"88","Anisotremus surinamensis","SAM","Chan Kay","Chan Kay Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chan Kay Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Anisotremus surinamensis en Maria Elena, Sian Kaan"
"89","Balistes capriscus","SAM","Xcochin gris","Xcochin gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Balistes capriscus en Maria Elena, Sian Kaan"
"90","Balistes vetula","SAM","Xcochin azul","Xcochin azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Balistes vetula en Maria Elena, Sian Kaan"
"91","Bodianus rufus","SAM","Boquinete de arrecife","Boquinete de arrecife Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete de arrecife Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Bodianus rufus en Maria Elena, Sian Kaan"
"92","Canthidermis sufflamen","SAM","Xcochin blanco","Xcochin blanco Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin blanco Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Canthidermis sufflamen en Maria Elena, Sian Kaan"
"93","Caranx ruber","SAM","Cojinuda","Cojinuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Caranx ruber en Maria Elena, Sian Kaan"
"94","Caranx latus","SAM","Jurel ojon","Jurel ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Jurel ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Caranx latus en Maria Elena, Sian Kaan"
"95","Caranx bartholomaei","SAM","Cojinuda amarilla","Cojinuda amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Caranx bartholomaei en Maria Elena, Sian Kaan"
"96","Caranx crysos","SAM","Cojinuda gris","Cojinuda gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cojinuda gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Caranx crysos en Maria Elena, Sian Kaan"
"97","Cephalopholis cruentatus","SAM","Cabrilla de roca","Cabrilla de roca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla de roca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Cephalopholis cruentatus en Maria Elena, Sian Kaan"
"98","Cephalopholis fulva","SAM","Manzanita","Manzanita Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Manzanita Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Cephalopholis fulva en Maria Elena, Sian Kaan"
"99","Epinephelus guttatus","SAM","Cabrilla payaso","Cabrilla payaso Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla payaso Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Epinephelus guttatus en Maria Elena, Sian Kaan"
"100","Chromis sp.","SAM","Chromis","Chromis Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chromis Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Chromis sp. en Maria Elena, Sian Kaan"
"101","Damisela sp.","SAM","Damisela","Damisela Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Damisela sp. en Maria Elena, Sian Kaan"
"102","Dasyatis americana","SAM","Bala","Bala Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Bala Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Dasyatis americana en Maria Elena, Sian Kaan"
"103","Epinephelus adscensionis","SAM","Cabrilla lunar","Cabrilla lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cabrilla lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Epinephelus adscensionis en Maria Elena, Sian Kaan"
"104","Epinephelus striatus","SAM","Mero criollo","Mero criollo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero criollo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Epinephelus striatus en Maria Elena, Sian Kaan"
"105","Epinephelus morio","SAM","Mero mestizo","Mero mestizo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero mestizo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Epinephelus morio en Maria Elena, Sian Kaan"
"106","Gerres cinereus","SAM","Mojarra blanca","Mojarra blanca Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mojarra blanca Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Gerres cinereus en Maria Elena, Sian Kaan"
"107","Ginglymostoma cirratum","SAM","Tiburon gata","Tiburon gata Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Tiburon gata Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Ginglymostoma cirratum en Maria Elena, Sian Kaan"
"108","Gramma loreto","SAM","Mariposa gallo","Mariposa gallo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa gallo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Gramma loreto en Maria Elena, Sian Kaan"
"109","Haemulon flavolineatum","SAM","Doradito","Doradito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Doradito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon flavolineatum en Maria Elena, Sian Kaan"
"110","Haemulon plumierii","SAM","Matagato","Matagato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Matagato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon plumierii en Maria Elena, Sian Kaan"
"111","Haemulon sciurus","SAM","Chac-chi lineas azules","Chac-chi lineas azules Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi lineas azules Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon sciurus en Maria Elena, Sian Kaan"
"112","Haemulon aurolineatum","SAM","Zotito","Zotito Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zotito Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon aurolineatum en Maria Elena, Sian Kaan"
"113","Haemulon album","SAM","Zapatero","Zapatero Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zapatero Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon album en Maria Elena, Sian Kaan"
"114","Haemulon parra","SAM","Barraza","Barraza Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barraza Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon parra en Maria Elena, Sian Kaan"
"115","Haemulon melanurum","SAM","Zote","Zote Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Zote Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon melanurum en Maria Elena, Sian Kaan"
"116","Haemulon macrostomun","SAM","Chac-chi de cueva","Chac-chi de cueva Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi de cueva Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon macrostomun en Maria Elena, Sian Kaan"
"117","Haemulon sp.","SAM","Chac-chi","Chac-chi Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon sp. en Maria Elena, Sian Kaan"
"118","Haemulon chrysargyreum","SAM","Ronco boca chica","Ronco boca chica Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco boca chica Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon chrysargyreum en Maria Elena, Sian Kaan"
"119","Haemulon carbonarium","SAM","Chac-chi cola negra","Chac-chi cola negra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chac-chi cola negra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon carbonarium en Maria Elena, Sian Kaan"
"120","Haemulon striatum","SAM","Ronco rayado","Ronco rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Ronco rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Haemulon striatum en Maria Elena, Sian Kaan"
"121","Holacanthus ciliaris","SAM","Angel reina","Angel reina Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel reina Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Holacanthus ciliaris en Maria Elena, Sian Kaan"
"122","Holacanthus tricolor","SAM","Chabelita tricolor","Chabelita tricolor Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Chabelita tricolor Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Holacanthus tricolor en Maria Elena, Sian Kaan"
"123","Kyphosus sectatrix/incisor","SAM","Cagona","Cagona Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cagona Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Kyphosus sectatrix/incisor en Maria Elena, Sian Kaan"
"124","Lachnolaimus maximus","SAM","Boquinete","Boquinete Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Boquinete Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lachnolaimus maximus en Maria Elena, Sian Kaan"
"125","Lancero sp.","SAM","Cirujanos","Cirujanos Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Cirujanos Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lancero sp. en Maria Elena, Sian Kaan"
"126","Loro sp.","SAM","Loros","Loros Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loros Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Loro sp. en Maria Elena, Sian Kaan"
"127","Lutjanus apodus","SAM","Pargo amarillo","Pargo amarillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo amarillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus apodus en Maria Elena, Sian Kaan"
"128","Lutjanus mahogoni","SAM","Pargo ojon","Pargo ojon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo ojon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus mahogoni en Maria Elena, Sian Kaan"
"129","Lutjanus griseus","SAM","Pargo mulato","Pargo mulato Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo mulato Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus griseus en Maria Elena, Sian Kaan"
"130","Lutjanus synagris","SAM","Pargo rayado","Pargo rayado Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo rayado Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus synagris en Maria Elena, Sian Kaan"
"131","Lutjanus cyanopterus","SAM","Pargo cubera","Pargo cubera Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo cubera Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus cyanopterus en Maria Elena, Sian Kaan"
"132","Lutjanus analis","SAM","Pargo lunar","Pargo lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus analis en Maria Elena, Sian Kaan"
"133","Lutjanus sp.","SAM","Pargo","Pargo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus sp. en Maria Elena, Sian Kaan"
"134","Lutjanus jocu","SAM","Pargo lloron","Pargo lloron Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pargo lloron Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Lutjanus jocu en Maria Elena, Sian Kaan"
"135","Mariposa sp.","SAM","Mariposa","Mariposa Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mariposa Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Mariposa sp. en Maria Elena, Sian Kaan"
"136","Melichtys niger","SAM","Xcochin negro","Xcochin negro Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Xcochin negro Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Melichtys niger en Maria Elena, Sian Kaan"
"137","Microspathodon chrysurus","SAM","Damisela cola amarilla","Damisela cola amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Damisela cola amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Microspathodon chrysurus en Maria Elena, Sian Kaan"
"138","Mycteroperca phenax","SAM","Escobillo","Escobillo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Escobillo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Mycteroperca phenax en Maria Elena, Sian Kaan"
"139","Mycteroperca bonaci","SAM","Abadejo","Abadejo Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Abadejo Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Mycteroperca bonaci en Maria Elena, Sian Kaan"
"140","Mycteroperca tigris","SAM","Mero tigre","Mero tigre Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero tigre Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Mycteroperca tigris en Maria Elena, Sian Kaan"
"141","Mycteroperca interstitialis","SAM","Mero boca amarilla","Mero boca amarilla Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Mero boca amarilla Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Mycteroperca interstitialis en Maria Elena, Sian Kaan"
"142","Ocyurus chrysurus","SAM","Rubia","Rubia Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Rubia Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Ocyurus chrysurus en Maria Elena, Sian Kaan"
"143","Pluma sp.","SAM","Pluma","Pluma Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pluma Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Pluma sp. en Maria Elena, Sian Kaan"
"144","Pomacanthus arcuatus","SAM","Angel gris","Angel gris Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel gris Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Pomacanthus arcuatus en Maria Elena, Sian Kaan"
"145","Pomacanthus paru","SAM","Angel frances","Angel frances Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Angel frances Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Pomacanthus paru en Maria Elena, Sian Kaan"
"146","Pterois volitans/miles","SAM","Pez leon","Pez leon Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Pez leon Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Pterois volitans/miles en Maria Elena, Sian Kaan"
"147","Scarus coeruleus","SAM","Loro azul","Loro azul Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro azul Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Scarus coeruleus en Maria Elena, Sian Kaan"
"148","Scarus vetula","SAM","Loro bigoton","Loro bigoton Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro bigoton Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Scarus vetula en Maria Elena, Sian Kaan"
"149","Scarus coelestinus","SAM","Loro medianoche","Loro medianoche Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro medianoche Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Scarus coelestinus en Maria Elena, Sian Kaan"
"150","Scomberomorus regalis","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Scomberomorus regalis en Maria Elena, Sian Kaan"
"151","Scomberomorus sp.","SAM","Sierra","Sierra Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Sierra Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Scomberomorus sp. en Maria Elena, Sian Kaan"
"152","Sparisoma viride","SAM","Loro lunar","Loro lunar Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro lunar Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Sparisoma viride en Maria Elena, Sian Kaan"
"153","Sparisoma aurofrenatum","SAM","Loro aleta roja","Loro aleta roja Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Loro aleta roja Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Sparisoma aurofrenatum en Maria Elena, Sian Kaan"
"154","Sphyraena barracuda","SAM","Barracuda","Barracuda Abundancia; Ausencia; Presencia; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","Barracuda Tallas; Quinta Roo; Yucatan; Monitoreo, Peces, Invertebrado","AbundanciaB","Abundancia de Sphyraena barracuda en Maria Elena, Sian Kaan"
